gene_symbol
636,CSF3
637,CRTC3
638,CRTC2
639,CRTC1
640,CRKL
641,CRK
642,CREBBP
643,CREB1
644,CPSF6
645,COMMD7
646,COMMD1
647,COL1A2
648,CDK5R1
649,CDK5
650,CDK4
651,CDK2
652,CDK1
653,CDH1
654,CDC23
655,CDC16
656,CD44
657,CD36
658,CD274
659,CD209
660,CCNT2
661,CCNT1
662,CCNK
663,CCNE2
664,CCNE1
665,CCND3
666,CCND2
667,CCND1
668,CCNC
669,CCNB1
670,CCNA2
671,CCNA1
672,CBX8
673,CBX6
674,CBX5
675,CBX4
676,CBX2
677,CBFB
678,CAV1
679,CAMK2G
680,CAMK2D
681,CAMK2B
682,CAMK2A
683,CALM1
684,C3
685,C3AR1
686,BTC
687,BSN
688,BRD8
689,BRCA1
690,BOC
691,BMI1
692,BIRC5
693,BCR
694,BCL2L1
695,BCL2
696,BCAR1
697,BBC3
698,BAMBI
699,BAD
700,BACH1
701,B2M
702,AXIN2
703,AXIN1
704,ASH2L
705,ASF1A
706,ASCL1
707,ARIH1
708,AR
709,AREG
710,ARC
711,APP
712,APOB
713,APOA1
714,ANXA1
715,ANAPC7
716,ANAPC5
717,ANAPC4
718,ANAPC2
719,ANAPC1
720,ANAPC16
721,ANAPC15
722,ANAPC10
723,A2M
724,SMAD4
725,PRKCA
726,PTEN
727,FKBP1A
728,PRMT1
729,CARM1
730,CTBP1
731,F13A1
732,SKI
733,SIRT6
734,PARP1
735,NUDT11
736,NUDT10
737,NQO1
738,NOS2
739,KAT2A
740,GPAM
741,DNM2
742,CA10
743,PTGES3
744,SLC4A1
745,PTGS2
746,RPE
747,PLCG1
748,PIK3R3
749,PIK3R2
750,PIK3R1
751,GCLC
752,EHMT2
753,EHMT1
754,EGFR
755,DNMT1
756,CLTRN
757,ANAPC11
758,TXNRD1
759,TUBA8
760,TALDO1
761,PIK3CB
762,PIK3CA
763,PGLS
764,PGD
765,NT5E
766,MAOA
767,GSTA3
768,GSTA1
769,GSR
770,GCLM
771,ASNS
772,MAPT
773,LILRA4
774,ELK1
775,SRF
776,ETS2
777,POU2F1
778,IFNLR1
779,POLR2A
780,IL13RA2
781,CHD3
782,RAD21
783,SNAI1
784,EPAS1
785,MITF
786,PRDX1
787,OPRD1
788,TLE1
789,MECP2
790,ATF1
791,HMGA1
792,MYOD1
793,DDIT3
794,SNCA
795,FANCM
796,FANCA
797,FCGR1A
798,CD93
799,EZH2
800,GLI2
801,MAF1
802,NANOG
803,MLKL
804,FANCF
805,MEF2D
806,JUND
807,FOSL1
808,TOMM70
809,ELF3
810,MYB
811,FSCN1
812,KLF5
813,ITGAX
814,KHSRP
815,YBX1
816,HMOX1
817,RRAD
818,CUL5
819,TPH1
820,WWC1
821,ILF3
822,IFITM3
823,KPNB1
824,POLR2L
825,POLR2K
826,POLR2J
827,POLR2I
828,POLR2H
829,POLR2G
830,POLR2F
831,POLR2E
832,POLR2D
833,POLR2C
834,POLR2B
835,FANCB
836,FAAP20
837,SOD3
838,SOX2
839,CEBPA
840,OTOF
841,LAMTOR5
842,LAMTOR4
843,LAMTOR1
844,LAMTOR2
845,CENPX
846,CENPS
847,ISG15
848,MX2
849,MX1
850,IFIT1
851,USF2
852,KDM4B
853,TLR7
854,RELB
855,IFNA13
856,HSPA8
857,TUBB8
858,TUBB8B
859,ZMYM2
860,MYO18A
861,FGFR1OP2
862,CUX1
863,CEP43
864,MYBL2
865,RBBP4
866,PRDM1
867,VENTX
868,TLE4
869,TLE2
870,TLE3
871,VGF
872,MEF2C
873,TFF1
874,RBBP7
875,IRF5
876,TRIM4
877,ZBP1
878,XPO1
879,TIFA
880,CEBPD
881,BATF
882,HSPA2
883,HSPA1L
884,HSPA1B
885,STRAP
886,JUNB
887,FURIN
888,FOXO6
889,SLC38A9
890,SREBF2
891,SP7
892,NR4A3
893,KCTD6
894,TRIM21
895,FABP7
896,PPIG
897,RHOD
898,MMP3
899,MTA1
900,SP3
901,PPIH
902,RNF2
903,RING1
904,OAS3
905,OAS2
906,OAS1
907,HLA-DRB5
908,HLA-DRB4
909,HLA-DRB3
910,HLA-DRB1
911,HLA-DRA
912,HLA-DQB2
913,HLA-DQB1
914,HLA-DQA2
915,HLA-DQA1
916,HLA-DPB1
917,HLA-DPA1
918,ID4
919,MECOM
920,PPIB
921,PANX1
922,ZNF217
923,REST
924,PRF1
925,BCL2A1
926,HES5
927,PTCRA
928,DLGAP5
929,HEYL
930,SUGT1
931,SLC7A11
